Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume
2022/6/30, 12:48:00.0, 3807.50, 3809.00, 3807.25, 3809.00, 2565, 1717, 3808.19, 3808.42, 3808.13, 1352, 1213
2022/6/30, 12:49:00.0, 3809.25, 3814.00, 3809.25, 3813.50, 4024, 2784, 3811.50, 3812.25, 3811.63, 1832, 2192
2022/6/30, 12:50:00.0, 3813.25, 3814.75, 3812.00, 3813.50, 3440, 2448, 3813.38, 3813.42, 3813.38, 1722, 1718
2022/6/30, 12:51:00.0, 3813.75, 3816.00, 3812.50, 3815.25, 3276, 2374, 3814.38, 3814.58, 3814.25, 1519, 1757
2022/6/30, 12:52:00.0, 3815.50, 3818.00, 3815.00, 3817.25, 2807, 2037, 3816.44, 3816.75, 3816.50, 1308, 1499
2022/6/30, 12:53:00.0, 3817.50, 3821.00, 3817.25, 3820.50, 4276, 3044, 3819.06, 3819.58, 3819.13, 1659, 2617
2022/6/30, 12:54:00.0, 3820.75, 3820.75, 3816.50, 3817.00, 3181, 2380, 3818.75, 3818.08, 3818.63, 1797, 1384
2022/6/30, 12:55:00.0, 3817.00, 3817.25, 3812.50, 3812.75, 3687, 2759, 3814.88, 3814.17, 3814.88, 2067, 1620
2022/6/30, 12:56:00.0, 3813.00, 3815.00, 3812.50, 3814.50, 2550, 1922, 3813.75, 3814.00, 3813.75, 1179, 1371
2022/6/30, 12:57:00.0, 3814.50, 3816.00, 3813.00, 3813.25, 1714, 1390, 3814.19, 3814.08, 3814.50, 810, 904
2022/6/30, 12:58:00.0, 3813.25, 3813.75, 3812.50, 3813.50, 1291, 998, 3813.25, 3813.25, 3813.13, 670, 621
2022/6/30, 12:59:00.0, 3813.50, 3814.75, 3811.50, 3814.50, 1922, 1504, 3813.56, 3813.58, 3813.13, 920, 1002
2022/6/30, 13:00:00.0, 3814.25, 3816.00, 3813.25, 3815.50, 3010, 2193, 3814.75, 3814.92, 3814.63, 1557, 1453
2022/6/30, 13:01:00.0, 3815.25, 3816.00, 3813.50, 3814.00, 2752, 2002, 3814.69, 3814.50, 3814.75, 1514, 1238
2022/6/30, 13:02:00.0, 3813.75, 3814.25, 3810.75, 3811.25, 3386, 2495, 3812.50, 3812.08, 3812.50, 1898, 1488
2022/6/30, 13:03:00.0, 3811.25, 3814.00, 3810.50, 3812.00, 2492, 1781, 3811.94, 3812.17, 3812.25, 1231, 1261
2022/6/30, 13:04:00.0, 3811.75, 3816.00, 3811.25, 3814.75, 3106, 2215, 3813.44, 3814.00, 3813.63, 1285, 1821
2022/6/30, 13:05:00.0, 3814.75, 3815.75, 3813.00, 3813.50, 2309, 1771, 3814.25, 3814.08, 3814.38, 1066, 1243
2022/6/30, 13:06:00.0, 3813.50, 3817.25, 3810.50, 3810.75, 5628, 4229, 3813.00, 3812.83, 3813.88, 2639, 2989
2022/6/30, 13:07:00.0, 3810.75, 3813.00, 3809.00, 3810.00, 3825, 2900, 3810.69, 3810.67, 3811.00, 2074, 1751
2022/6/30, 13:08:00.0, 3809.75, 3812.50, 3809.50, 3810.50, 2261, 1829, 3810.56, 3810.83, 3811.00, 1115, 1146
2022/6/30, 13:09:00.0, 3810.25, 3810.50, 3807.25, 3809.00, 3313, 2427, 3809.25, 3808.92, 3808.88, 1793, 1520
2022/6/30, 13:10:00.0, 3809.00, 3812.25, 3807.00, 3811.50, 3402, 2549, 3809.94, 3810.25, 3809.63, 1458, 1944
2022/6/30, 13:11:00.0, 3811.75, 3813.50, 3810.25, 3813.00, 2090, 1702, 3812.13, 3812.25, 3811.88, 940, 1150
2022/6/30, 13:12:00.0, 3812.75, 3813.25, 3810.50, 3810.75, 2045, 1518, 3811.81, 3811.50, 3811.88, 1090, 955
2022/6/30, 13:13:00.0, 3811.00, 3811.50, 3809.75, 3810.25, 1951, 1426, 3810.63, 3810.50, 3810.63, 974, 977
2022/6/30, 13:14:00.0, 3810.25, 3810.50, 3805.75, 3806.00, 3201, 2372, 3808.13, 3807.42, 3808.13, 1833, 1368
2022/6/30, 13:15:00.0, 3805.75, 3808.75, 3803.25, 3808.75, 3298, 2496, 3806.63, 3806.92, 3806.00, 1670, 1628
2022/6/30, 13:16:00.0, 3808.75, 3808.75, 3806.75, 3808.25, 1998, 1476, 3808.13, 3807.92, 3807.75, 996, 1002
2022/6/30, 13:17:00.0, 3808.00, 3810.50, 3807.00, 3810.50, 2419, 1822, 3809.00, 3809.33, 3808.75, 1121, 1298
2022/6/30, 13:18:00.0, 3810.50, 3810.75, 3808.00, 3809.00, 1893, 1512, 3809.56, 3809.25, 3809.38, 988, 905
2022/6/30, 13:19:00.0, 3809.00, 3812.00, 3808.25, 3811.25, 2340, 1824, 3810.13, 3810.50, 3810.13, 1024, 1316
2022/6/30, 13:20:00.0, 3811.00, 3812.00, 3809.50, 3811.00, 3106, 2315, 3810.88, 3810.83, 3810.75, 1457, 1649
2022/6/30, 13:21:00.0, 3810.75, 3811.75, 3806.75, 3807.25, 2259, 1780, 3809.13, 3808.58, 3809.25, 1263, 996
2022/6/30, 13:22:00.0, 3807.00, 3810.50, 3804.75, 3810.50, 3753, 2869, 3808.19, 3808.58, 3807.63, 1650, 2103
2022/6/30, 13:23:00.0, 3810.50, 3810.50, 3806.25, 3806.50, 1788, 1449, 3808.44, 3807.75, 3808.38, 987, 801
2022/6/30, 13:24:00.0, 3806.50, 3806.75, 3799.00, 3799.25, 4516, 3228, 3802.88, 3801.67, 3802.88, 2851, 1665
2022/6/30, 13:25:00.0, 3799.25, 3800.25, 3794.50, 3795.50, 5327, 3504, 3797.38, 3796.75, 3797.38, 2587, 2740
2022/6/30, 13:26:00.0, 3795.75, 3798.50, 3795.25, 3798.50, 3408, 2323, 3797.00, 3797.42, 3796.88, 1629, 1779
2022/6/30, 13:27:00.0, 3798.25, 3805.75, 3798.25, 3804.75, 6818, 4852, 3801.75, 3802.92, 3802.00, 2818, 4000
2022/6/30, 13:28:00.0, 3804.50, 3805.25, 3802.50, 3805.00, 2572, 2034, 3804.31, 3804.25, 3803.88, 1412, 1160
2022/6/30, 13:29:00.0, 3804.75, 3805.25, 3801.50, 3803.75, 1864, 1513, 3803.81, 3803.50, 3803.38, 1027, 837
2022/6/30, 13:30:00.0, 3803.75, 3805.75, 3802.25, 3805.75, 2019, 1552, 3804.38, 3804.58, 3804.00, 910, 1109
2022/6/30, 13:31:00.0, 3805.75, 3806.25, 3802.75, 3804.75, 2377, 1847, 3804.88, 3804.58, 3804.50, 1282, 1095
2022/6/30, 13:32:00.0, 3804.75, 3805.75, 3803.50, 3805.25, 1599, 1298, 3804.81, 3804.83, 3804.63, 758, 841
2022/6/30, 13:33:00.0, 3805.25, 3805.50, 3800.00, 3802.25, 2433, 1817, 3803.25, 3802.58, 3802.75, 1314, 1119
2022/6/30, 13:34:00.0, 3802.00, 3804.50, 3802.00, 3802.75, 1673, 1357, 3802.81, 3803.08, 3803.25, 743, 930
2022/6/30, 13:35:00.0, 3802.75, 3803.75, 3801.50, 3803.25, 1345, 1145, 3802.81, 3802.83, 3802.63, 681, 664
2022/6/30, 13:36:00.0, 3803.00, 3803.75, 3799.50, 3800.25, 2158, 1593, 3801.63, 3801.17, 3801.63, 1176, 982
2022/6/30, 13:37:00.0, 3800.25, 3804.25, 3799.50, 3803.75, 2906, 2161, 3801.94, 3802.50, 3801.88, 1304, 1602
2022/6/30, 13:38:00.0, 3803.50, 3804.75, 3802.75, 3803.50, 1978, 1451, 3803.63, 3803.67, 3803.75, 878, 1100
2022/6/30, 13:39:00.0, 3803.50, 3804.50, 3802.25, 3803.50, 1372, 1068, 3803.44, 3803.42, 3803.38, 662, 710
2022/6/30, 13:40:00.0, 3803.50, 3803.50, 3801.25, 3802.00, 2137, 1620, 3802.56, 3802.25, 3802.38, 999, 1138
2022/6/30, 13:41:00.0, 3802.00, 3802.00, 3795.75, 3797.00, 4560, 3174, 3799.19, 3798.25, 3798.88, 2708, 1852
2022/6/30, 13:42:00.0, 3796.75, 3800.00, 3794.50, 3795.00, 3288, 2456, 3796.56, 3796.50, 3797.25, 1676, 1612
2022/6/30, 13:43:00.0, 3795.00, 3795.00, 3789.25, 3791.50, 6746, 4496, 3792.69, 3791.92, 3792.13, 3543, 3203
2022/6/30, 13:44:00.0, 3791.50, 3792.25, 3789.00, 3789.75, 2493, 1894, 3790.63, 3790.33, 3790.63, 1291, 1202
2022/6/30, 13:45:00.0, 3789.50, 3792.75, 3787.50, 3791.75, 3426, 2662, 3790.38, 3790.67, 3790.13, 1552, 1874
2022/6/30, 13:46:00.0, 3791.50, 3796.25, 3791.00, 3795.50, 2941, 2294, 3793.56, 3794.25, 3793.63, 1239, 1702
2022/6/30, 13:47:00.0, 3795.25, 3796.00, 3792.25, 3793.50, 2084, 1664, 3794.25, 3793.92, 3794.13, 1148, 936
2022/6/30, 13:48:00.0, 3793.50, 3794.50, 3792.75, 3793.50, 1576, 1173, 3793.56, 3793.58, 3793.63, 772, 804
2022/6/30, 13:49:00.0, 3793.50, 3794.75, 3791.50, 3792.00, 2338, 1797, 3792.94, 3792.75, 3793.13, 1248, 1090
2022/6/30, 13:50:00.0, 3792.00, 3793.00, 3790.25, 3791.50, 2172, 1736, 3791.69, 3791.58, 3791.63, 1126, 1046
2022/6/30, 13:51:00.0, 3791.50, 3792.50, 3789.50, 3789.75, 1980, 1534, 3790.81, 3790.58, 3791.00, 1082, 898
2022/6/30, 13:52:00.0, 3789.75, 3789.75, 3784.50, 3787.25, 5981, 4142, 3787.81, 3787.17, 3787.13, 3349, 2632
2022/6/30, 13:53:00.0, 3787.00, 3787.25, 3783.25, 3786.25, 3755, 2715, 3785.94, 3785.58, 3785.25, 1915, 1840
2022/6/30, 13:54:00.0, 3786.25, 3787.50, 3784.25, 3786.25, 3098, 2232, 3786.06, 3786.00, 3785.88, 1397, 1701
2022/6/30, 13:55:00.0, 3786.25, 3786.75, 3784.25, 3786.75, 2373, 1696, 3786.00, 3785.92, 3785.50, 1157, 1216
2022/6/30, 13:56:00.0, 3786.50, 3789.50, 3785.25, 3787.50, 3663, 2739, 3787.19, 3787.42, 3787.38, 1663, 2000
2022/6/30, 13:57:00.0, 3787.50, 3789.50, 3786.50, 3788.00, 2322, 1718, 3787.88, 3788.00, 3788.00, 1123, 1199
2022/6/30, 13:58:00.0, 3788.00, 3790.00, 3787.00, 3788.75, 2263, 1699, 3788.44, 3788.58, 3788.50, 987, 1276
2022/6/30, 13:59:00.0, 3788.75, 3789.25, 3787.25, 3788.25, 2080, 1577, 3788.38, 3788.25, 3788.25, 1093, 987
2022/6/30, 14:00:00.0, 3788.50, 3791.75, 3785.75, 3786.75, 6158, 4235, 3788.19, 3788.08, 3788.75, 3242, 2916
2022/6/30, 14:01:00.0, 3786.75, 3790.25, 3786.25, 3789.25, 3221, 2373, 3788.13, 3788.58, 3788.25, 1527, 1694
2022/6/30, 14:02:00.0, 3789.00, 3791.50, 3787.25, 3787.25, 4480, 2836, 3788.75, 3788.67, 3789.38, 2294, 2186
2022/6/30, 14:03:00.0, 3787.00, 3788.25, 3785.00, 3786.00, 3203, 2389, 3786.56, 3786.42, 3786.63, 1672, 1531
2022/6/30, 14:04:00.0, 3785.75, 3787.50, 3785.25, 3787.00, 2704, 1930, 3786.38, 3786.58, 3786.38, 1309, 1395
2022/6/30, 14:05:00.0, 3786.75, 3787.25, 3781.75, 3781.75, 5107, 3484, 3784.38, 3783.58, 3784.50, 2730, 2377
2022/6/30, 14:06:00.0, 3781.75, 3782.75, 3775.50, 3776.00, 7224, 4723, 3779.00, 3778.08, 3779.13, 4162, 3062
2022/6/30, 14:07:00.0, 3775.75, 3777.25, 3773.25, 3774.25, 5298, 3447, 3775.13, 3774.92, 3775.25, 2733, 2565
2022/6/30, 14:08:00.0, 3774.25, 3776.50, 3772.50, 3774.75, 4693, 3128, 3774.50, 3774.58, 3774.50, 2398, 2295
2022/6/30, 14:09:00.0, 3774.75, 3775.75, 3773.00, 3773.00, 3427, 2393, 3774.13, 3773.92, 3774.38, 1862, 1565
2022/6/30, 14:10:00.0, 3773.00, 3777.25, 3772.50, 3775.25, 6313, 4165, 3774.50, 3775.00, 3774.88, 3159, 3154
2022/6/30, 14:11:00.0, 3775.25, 3775.50, 3773.00, 3774.00, 2720, 2105, 3774.44, 3774.17, 3774.25, 1378, 1342
2022/6/30, 14:12:00.0, 3773.75, 3774.25, 3772.50, 3773.00, 3312, 2284, 3773.38, 3773.25, 3773.38, 1869, 1443
2022/6/30, 14:13:00.0, 3772.75, 3775.50, 3772.50, 3773.75, 3165, 2272, 3773.63, 3773.92, 3774.00, 1555, 1610
2022/6/30, 14:14:00.0, 3773.75, 3775.75, 3772.50, 3775.75, 2299, 1802, 3774.44, 3774.67, 3774.13, 1097, 1202
2022/6/30, 14:15:00.0, 3775.50, 3775.75, 3767.00, 3767.00, 7815, 5264, 3771.31, 3769.92, 3771.38, 4716, 3099
2022/6/30, 14:16:00.0, 3767.00, 3771.00, 3766.75, 3770.50, 5366, 3711, 3768.81, 3769.42, 3768.88, 2351, 3015
2022/6/30, 14:17:00.0, 3770.50, 3771.00, 3767.75, 3771.00, 3425, 2488, 3770.06, 3769.92, 3769.38, 1746, 1679
2022/6/30, 14:18:00.0, 3771.00, 3771.25, 3768.50, 3768.75, 3455, 2477, 3769.88, 3769.50, 3769.88, 1788, 1667
2022/6/30, 14:19:00.0, 3768.75, 3770.75, 3768.25, 3769.25, 2941, 2166, 3769.25, 3769.42, 3769.50, 1444, 1497
2022/6/30, 14:20:00.0, 3769.50, 3771.50, 3769.25, 3770.50, 3836, 2792, 3770.19, 3770.42, 3770.38, 1712, 2124
2022/6/30, 14:21:00.0, 3770.25, 3775.50, 3770.25, 3774.75, 7565, 4760, 3772.69, 3773.50, 3772.88, 3747, 3818
2022/6/30, 14:22:00.0, 3774.75, 3776.25, 3772.75, 3773.75, 4093, 2779, 3774.38, 3774.25, 3774.50, 2031, 2062
2022/6/30, 14:23:00.0, 3773.50, 3778.00, 3772.75, 3777.00, 4556, 3212, 3775.31, 3775.92, 3775.38, 2098, 2458
2022/6/30, 14:24:00.0, 3776.75, 3778.00, 3775.50, 3777.75, 3876, 2708, 3777.00, 3777.08, 3776.75, 2036, 1840
2022/6/30, 14:25:00.0, 3777.50, 3783.25, 3777.00, 3782.75, 5542, 4002, 3780.13, 3781.00, 3780.13, 2440, 3102
2022/6/30, 14:26:00.0, 3783.00, 3785.00, 3782.25, 3783.75, 5930, 3639, 3783.50, 3783.67, 3783.63, 2830, 3100
2022/6/30, 14:27:00.0, 3783.75, 3785.50, 3780.25, 3784.75, 4147, 2980, 3783.56, 3783.50, 3782.88, 1992, 2155
2022/6/30, 14:28:00.0, 3785.00, 3788.25, 3783.50, 3786.75, 5602, 3899, 3785.88, 3786.17, 3785.88, 2600, 3002
2022/6/30, 14:29:00.0, 3786.75, 3791.50, 3785.50, 3790.50, 5339, 3623, 3788.56, 3789.17, 3788.50, 2663, 2676
2022/6/30, 14:30:00.0, 3790.75, 3793.00, 3788.75, 3789.00, 5922, 4117, 3790.38, 3790.25, 3790.88, 3231, 2691
2022/6/30, 14:31:00.0, 3789.00, 3794.75, 3788.25, 3792.25, 6401, 4463, 3791.06, 3791.75, 3791.50, 3003, 3398
2022/6/30, 14:32:00.0, 3792.00, 3797.75, 3791.50, 3797.00, 8109, 5138, 3794.56, 3795.42, 3794.63, 3299, 4810
2022/6/30, 14:33:00.0, 3797.00, 3798.00, 3794.50, 3795.00, 5276, 3859, 3796.13, 3795.83, 3796.25, 2967, 2309
2022/6/30, 14:34:00.0, 3795.00, 3798.75, 3794.50, 3797.25, 4324, 3262, 3796.38, 3796.83, 3796.63, 1889, 2435
2022/6/30, 14:35:00.0, 3797.25, 3798.00, 3793.50, 3793.50, 4744, 3366, 3795.56, 3795.00, 3795.75, 2553, 2191
2022/6/30, 14:36:00.0, 3793.25, 3801.00, 3793.00, 3799.75, 7829, 4874, 3796.75, 3797.92, 3797.00, 3234, 4595
2022/6/30, 14:37:00.0, 3799.50, 3802.50, 3797.00, 3802.00, 5880, 4008, 3800.25, 3800.50, 3799.75, 2900, 2980
2022/6/30, 14:38:00.0, 3802.25, 3803.00, 3797.75, 3798.25, 5531, 3517, 3800.31, 3799.67, 3800.38, 3012, 2519
2022/6/30, 14:39:00.0, 3798.25, 3798.50, 3793.25, 3793.25, 6793, 4542, 3795.81, 3795.00, 3795.88, 3857, 2936
2022/6/30, 14:40:00.0, 3793.25, 3796.25, 3792.75, 3796.25, 5742, 3636, 3794.63, 3795.08, 3794.50, 2774, 2968
2022/6/30, 14:41:00.0, 3796.00, 3796.25, 3788.50, 3789.00, 6436, 4196, 3792.44, 3791.25, 3792.38, 4034, 2402
2022/6/30, 14:42:00.0, 3788.75, 3789.00, 3784.75, 3788.00, 7957, 5420, 3787.63, 3787.25, 3786.88, 4258, 3699
2022/6/30, 14:43:00.0, 3788.00, 3789.25, 3783.50, 3784.00, 4940, 3724, 3786.19, 3785.58, 3786.38, 2686, 2254
2022/6/30, 14:44:00.0, 3784.00, 3785.25, 3781.25, 3784.50, 5927, 4035, 3783.75, 3783.67, 3783.25, 3025, 2902
2022/6/30, 14:45:00.0, 3784.25, 3787.50, 3782.25, 3787.50, 6324, 4453, 3785.38, 3785.75, 3784.88, 3013, 3311
2022/6/30, 14:46:00.0, 3787.50, 3793.00, 3787.00, 3792.00, 6363, 4750, 3789.88, 3790.67, 3790.00, 2857, 3506
2022/6/30, 14:47:00.0, 3792.00, 3798.25, 3790.25, 3795.75, 7686, 5574, 3794.06, 3794.75, 3794.25, 3548, 4138
2022/6/30, 14:48:00.0, 3795.75, 3797.00, 3787.75, 3789.50, 6954, 4858, 3792.50, 3791.42, 3792.38, 3832, 3122
2022/6/30, 14:49:00.0, 3789.25, 3790.75, 3786.75, 3787.50, 5640, 4045, 3788.56, 3788.33, 3788.75, 2876, 2764
2022/6/30, 14:50:00.0, 3787.50, 3794.50, 3784.50, 3791.50, 13262, 10080, 3789.50, 3790.17, 3789.50, 6378, 6884
2022/6/30, 14:51:00.0, 3791.50, 3792.00, 3783.75, 3784.50, 7894, 5784, 3787.94, 3786.75, 3787.88, 4321, 3573
2022/6/30, 14:52:00.0, 3784.50, 3784.75, 3776.75, 3780.75, 10467, 7150, 3781.69, 3780.75, 3780.75, 5375, 5092
2022/6/30, 14:53:00.0, 3780.50, 3780.50, 3772.50, 3775.00, 13473, 8686, 3777.13, 3776.00, 3776.50, 6818, 6655
2022/6/30, 14:54:00.0, 3775.00, 3775.75, 3771.50, 3774.75, 10771, 7064, 3774.25, 3774.00, 3773.63, 5492, 5279
2022/6/30, 14:55:00.0, 3774.50, 3774.75, 3770.50, 3773.00, 12199, 7889, 3773.19, 3772.75, 3772.63, 6107, 6092
2022/6/30, 14:56:00.0, 3773.25, 3781.25, 3771.75, 3780.75, 15702, 9372, 3776.75, 3777.92, 3776.50, 7908, 7794
2022/6/30, 14:57:00.0, 3780.75, 3784.75, 3779.50, 3781.00, 15608, 9938, 3781.50, 3781.75, 3782.13, 7800, 7808
2022/6/30, 14:58:00.0, 3781.00, 3783.50, 3779.50, 3779.75, 17495, 9687, 3780.94, 3780.92, 3781.50, 9077, 8418
2022/6/30, 14:59:00.0, 3779.50, 3799.00, 3778.50, 3789.50, 119012, 36528, 3786.63, 3789.00, 3788.75, 54638, 64374
2022/6/30, 15:00:00.0, 3789.50, 3794.50, 3781.75, 3786.00, 37937, 17129, 3787.94, 3787.42, 3788.13, 18180, 19757
2022/6/30, 15:01:00.0, 3786.00, 3789.00, 3781.00, 3781.25, 11517, 5849, 3784.31, 3783.75, 3785.00, 5196, 6321
2022/6/30, 15:02:00.0, 3781.25, 3783.25, 3779.50, 3781.25, 8441, 3933, 3781.31, 3781.33, 3781.38, 4540, 3901
2022/6/30, 15:03:00.0, 3781.50, 3784.00, 3780.00, 3783.50, 7342, 3817, 3782.25, 3782.50, 3782.00, 3278, 4064
2022/6/30, 15:04:00.0, 3783.50, 3784.75, 3782.00, 3784.25, 4808, 2586, 3783.63, 3783.67, 3783.38, 2106, 2702
2022/6/30, 15:05:00.0, 3784.25, 3784.75, 3779.25, 3779.50, 6175, 3168, 3781.94, 3781.17, 3782.00, 3379, 2796
2022/6/30, 15:06:00.0, 3779.50, 3780.75, 3777.75, 3780.00, 3190, 1772, 3779.50, 3779.50, 3779.25, 1585, 1605
2022/6/30, 15:07:00.0, 3780.00, 3782.25, 3779.25, 3780.75, 2095, 1098, 3780.56, 3780.75, 3780.75, 923, 1172
2022/6/30, 15:08:00.0, 3780.75, 3781.00, 3778.50, 3780.25, 2373, 1185, 3780.13, 3779.92, 3779.75, 1274, 1099
2022/6/30, 15:09:00.0, 3780.50, 3782.50, 3780.25, 3781.50, 2085, 1245, 3781.19, 3781.42, 3781.38, 973, 1112
2022/6/30, 15:10:00.0, 3781.50, 3782.75, 3781.00, 3782.00, 2143, 1274, 3781.81, 3781.92, 3781.88, 1180, 963
2022/6/30, 15:11:00.0, 3782.25, 3783.25, 3782.00, 3782.75, 1712, 811, 3782.56, 3782.67, 3782.63, 899, 813
2022/6/30, 15:12:00.0, 3782.75, 3784.00, 3782.50, 3784.00, 1444, 779, 3783.31, 3783.50, 3783.25, 599, 845
2022/6/30, 15:13:00.0, 3784.00, 3785.25, 3781.50, 3781.75, 1838, 970, 3783.13, 3782.83, 3783.38, 1016, 822
2022/6/30, 15:14:00.0, 3781.50, 3782.00, 3779.00, 3779.50, 3517, 1632, 3780.50, 3780.17, 3780.50, 2208, 1309
2022/6/30, 15:15:00.0, 3779.25, 3779.50, 3778.00, 3779.50, 1211, 673, 3779.06, 3779.00, 3778.75, 664, 547
2022/6/30, 15:16:00.0, 3779.50, 3780.25, 3779.25, 3779.50, 728, 420, 3779.63, 3779.67, 3779.75, 323, 405
2022/6/30, 15:17:00.0, 3779.75, 3780.75, 3779.00, 3780.25, 544, 314, 3779.94, 3780.00, 3779.88, 306, 238
2022/6/30, 15:18:00.0, 3780.25, 3782.25, 3780.25, 3781.75, 782, 528, 3781.13, 3781.42, 3781.25, 373, 409
2022/6/30, 15:19:00.0, 3782.00, 3783.75, 3781.75, 3783.75, 791, 462, 3782.81, 3783.08, 3782.75, 349, 442
2022/6/30, 15:20:00.0, 3783.50, 3784.75, 3783.00, 3784.00, 425, 321, 3783.81, 3783.92, 3783.88, 188, 237
2022/6/30, 15:21:00.0, 3784.00, 3785.75, 3784.00, 3784.75, 337, 235, 3784.63, 3784.83, 3784.88, 156, 181
2022/6/30, 15:22:00.0, 3784.75, 3785.25, 3784.25, 3784.75, 148, 124, 3784.75, 3784.75, 3784.75, 78, 70
2022/6/30, 15:23:00.0, 3785.00, 3785.00, 3783.00, 3784.00, 397, 258, 3784.25, 3784.00, 3784.00, 260, 137
2022/6/30, 15:24:00.0, 3784.00, 3784.75, 3783.00, 3784.50, 421, 370, 3784.06, 3784.08, 3783.88, 226, 195
2022/6/30, 15:25:00.0, 3784.50, 3784.75, 3784.00, 3784.25, 357, 275, 3784.38, 3784.33, 3784.38, 129, 228
2022/6/30, 15:26:00.0, 3784.00, 3786.25, 3784.00, 3785.75, 371, 276, 3785.00, 3785.33, 3785.13, 149, 222
2022/6/30, 15:27:00.0, 3786.00, 3788.75, 3785.50, 3787.50, 731, 558, 3786.94, 3787.25, 3787.13, 287, 444
2022/6/30, 15:28:00.0, 3787.25, 3787.75, 3786.00, 3786.25, 545, 372, 3786.81, 3786.67, 3786.88, 339, 206
2022/6/30, 15:29:00.0, 3786.25, 3786.50, 3785.00, 3786.25, 257, 215, 3786.00, 3785.92, 3785.75, 148, 109
2022/6/30, 15:30:00.0, 3786.25, 3786.25, 3783.25, 3784.00, 464, 288, 3784.94, 3784.50, 3784.75, 330, 134
2022/6/30, 15:31:00.0, 3784.00, 3785.00, 3783.75, 3784.25, 269, 227, 3784.25, 3784.33, 3784.38, 142, 127
2022/6/30, 15:32:00.0, 3784.25, 3785.00, 3783.00, 3784.25, 318, 255, 3784.13, 3784.08, 3784.00, 162, 156
2022/6/30, 15:33:00.0, 3784.25, 3785.50, 3784.25, 3784.50, 240, 184, 3784.63, 3784.75, 3784.88, 131, 109
2022/6/30, 15:34:00.0, 3784.50, 3786.25, 3784.25, 3786.25, 324, 240, 3785.31, 3785.58, 3785.25, 103, 221
2022/6/30, 15:35:00.0, 3786.00, 3786.25, 3785.25, 3785.25, 346, 164, 3785.69, 3785.58, 3785.75, 249, 97
2022/6/30, 15:36:00.0, 3785.25, 3785.50, 3784.00, 3784.00, 381, 299, 3784.69, 3784.50, 3784.75, 243, 138
2022/6/30, 15:37:00.0, 3784.00, 3784.25, 3783.50, 3784.00, 294, 260, 3783.94, 3783.92, 3783.88, 160, 134
2022/6/30, 15:38:00.0, 3784.00, 3784.75, 3783.50, 3783.75, 240, 200, 3784.00, 3784.00, 3784.13, 127, 113
2022/6/30, 15:39:00.0, 3783.75, 3784.50, 3783.50, 3784.50, 301, 213, 3784.06, 3784.17, 3784.00, 118, 183
2022/6/30, 15:40:00.0, 3784.25, 3785.25, 3784.00, 3784.75, 231, 203, 3784.56, 3784.67, 3784.63, 131, 100
2022/6/30, 15:41:00.0, 3784.50, 3785.75, 3783.75, 3784.00, 201, 168, 3784.50, 3784.50, 3784.75, 118, 83
2022/6/30, 15:42:00.0, 3784.25, 3784.50, 3783.75, 3784.00, 161, 138, 3784.13, 3784.08, 3784.13, 97, 64
2022/6/30, 15:43:00.0, 3784.25, 3784.75, 3784.00, 3784.25, 178, 123, 3784.31, 3784.33, 3784.38, 72, 106
2022/6/30, 15:44:00.0, 3784.50, 3785.75, 3784.25, 3785.25, 312, 235, 3784.94, 3785.08, 3785.00, 166, 146
2022/6/30, 15:45:00.0, 3785.25, 3785.50, 3783.50, 3784.50, 431, 271, 3784.69, 3784.50, 3784.50, 274, 157
2022/6/30, 15:46:00.0, 3784.25, 3785.50, 3784.25, 3784.75, 181, 164, 3784.69, 3784.83, 3784.88, 82, 99
2022/6/30, 15:47:00.0, 3785.00, 3786.00, 3784.75, 3785.75, 224, 188, 3785.38, 3785.50, 3785.38, 107, 117
2022/6/30, 15:48:00.0, 3785.75, 3786.00, 3784.75, 3784.75, 183, 153, 3785.31, 3785.17, 3785.38, 104, 79
2022/6/30, 15:49:00.0, 3784.50, 3785.75, 3784.50, 3785.25, 230, 193, 3785.00, 3785.17, 3785.13, 90, 140
2022/6/30, 15:50:00.0, 3785.50, 3785.50, 3784.00, 3785.25, 215, 166, 3785.06, 3784.92, 3784.75, 93, 122
2022/6/30, 15:51:00.0, 3785.50, 3785.50, 3783.25, 3783.25, 403, 322, 3784.38, 3784.00, 3784.38, 222, 181
2022/6/30, 15:52:00.0, 3783.50, 3784.00, 3782.75, 3783.25, 368, 246, 3783.38, 3783.33, 3783.38, 206, 162
2022/6/30, 15:53:00.0, 3783.25, 3784.00, 3781.50, 3781.50, 392, 303, 3782.56, 3782.33, 3782.75, 236, 156
2022/6/30, 15:54:00.0, 3781.50, 3783.00, 3781.50, 3782.50, 275, 240, 3782.13, 3782.33, 3782.25, 137, 138
2022/6/30, 15:55:00.0, 3783.00, 3784.75, 3782.75, 3783.75, 425, 357, 3783.56, 3783.75, 3783.75, 124, 301
2022/6/30, 15:56:00.0, 3784.00, 3784.25, 3783.00, 3783.50, 150, 137, 3783.69, 3783.58, 3783.63, 90, 60
2022/6/30, 15:57:00.0, 3783.75, 3785.00, 3783.75, 3784.25, 173, 125, 3784.19, 3784.33, 3784.38, 62, 111
2022/6/30, 15:58:00.0, 3784.75, 3785.75, 3784.25, 3785.25, 168, 124, 3785.00, 3785.08, 3785.00, 78, 90
