date,time,symbol,open,high,low,close,volume
2022-03-29,15:29:00,SP:SPX,4630.12,4631.86,4630.1,4631.84,5755710
2022-03-29,15:30:00,SP:SPX,4631.86,4632.19,4630.69,4630.69,6047540
2022-03-29,15:31:00,SP:SPX,4630.79,4631.63,4630.63,4631.54,6244070
2022-03-29,15:32:00,SP:SPX,4631.53,4632.44,4630.64,4632.29,6599540
2022-03-29,15:33:00,SP:SPX,4632.3,4633.67,4631.97,4633.67,6880460
2022-03-29,15:34:00,SP:SPX,4633.48,4635.93,4633.1,4635.93,7239370
2022-03-29,15:35:00,SP:SPX,4635.94,4637.05,4635.94,4637.05,6659190
2022-03-29,15:36:00,SP:SPX,4637.08,4637.3,4636.36,4636.96,6231800
2022-03-29,15:37:00,SP:SPX,4636.99,4637.02,4634.31,4634.31,7110600
2022-03-29,15:38:00,SP:SPX,4634.19,4634.19,4633.13,4633.46,6343100
2022-03-29,15:39:00,SP:SPX,4633.42,4633.56,4632.25,4632.47,6490180
2022-03-29,15:40:00,SP:SPX,4632.51,4633.06,4632.48,4633.06,6437840
2022-03-29,15:41:00,SP:SPX,4633.07,4633.27,4632.0,4632.08,6310220
2022-03-29,15:42:00,SP:SPX,4631.68,4631.68,4629.72,4629.72,7461540
2022-03-29,15:43:00,SP:SPX,4629.73,4629.73,4627.82,4629.24,8447080
2022-03-29,15:44:00,SP:SPX,4629.33,4631.94,4629.32,4631.94,8346720
2022-03-29,15:45:00,SP:SPX,4632.12,4632.99,4631.47,4632.99,8622870
2022-03-29,15:46:00,SP:SPX,4633.04,4636.05,4633.03,4635.8,8920360
2022-03-29,15:47:00,SP:SPX,4635.8,4636.24,4634.75,4634.87,8308000
2022-03-29,15:48:00,SP:SPX,4634.92,4635.03,4632.85,4633.62,9559110
2022-03-29,15:49:00,SP:SPX,4633.65,4633.95,4630.78,4632.5,10719370
2022-03-29,15:50:00,SP:SPX,4632.21,4632.21,4631.02,4631.71,13487510
2022-03-29,15:51:00,SP:SPX,4631.75,4632.07,4626.25,4626.45,12070530
2022-03-29,15:52:00,SP:SPX,4626.49,4627.77,4625.48,4627.61,13885750
2022-03-29,15:53:00,SP:SPX,4627.62,4627.62,4624.42,4625.3,12464310
2022-03-29,15:54:00,SP:SPX,4625.36,4626.85,4623.06,4625.97,19022090
2022-03-29,15:55:00,SP:SPX,4625.25,4628.63,4624.54,4627.86,16858150
2022-03-29,15:56:00,SP:SPX,4627.65,4628.31,4627.29,4627.86,18382880
2022-03-29,15:57:00,SP:SPX,4627.74,4629.66,4626.52,4629.63,19592710
2022-03-29,15:58:00,SP:SPX,4629.61,4630.85,4629.48,4630.53,27958630
2022-03-29,15:59:00,SP:SPX,4629.65,4631.64,4628.34,4631.64,49062680
2022-03-29,16:00:00,SP:SPX,4632.15,4632.15,4631.67,4631.68,168797590
2022-03-29,16:02:00,SP:SPX,4631.69,4631.69,4631.61,4631.61,52582500
2022-03-29,16:03:00,SP:SPX,4631.64,4631.64,4631.6,4631.6,22639610
2022-03-29,16:04:00,SP:SPX,4631.61,4631.61,4631.61,4631.61,15536660
2022-03-30,09:30:00,SP:SPX,4624.2,4624.2,4620.24,4622.32,52441962
2022-03-30,09:31:00,SP:SPX,4622.32,4623.36,4621.64,4622.92,13692457
2022-03-30,09:32:00,SP:SPX,4622.66,4623.78,4622.21,4622.72,10864060
2022-03-30,09:33:00,SP:SPX,4622.73,4624.45,4622.67,4623.26,9905537
2022-03-30,09:34:00,SP:SPX,4623.68,4623.68,4621.12,4622.36,8364610
2022-03-30,09:35:00,SP:SPX,4622.45,4623.46,4621.74,4623.0,10021492
2022-03-30,09:36:00,SP:SPX,4623.09,4624.04,4620.6,4620.96,9923915
2022-03-30,09:37:00,SP:SPX,4620.97,4621.43,4618.14,4618.14,8449945
2022-03-30,09:38:00,SP:SPX,4618.19,4618.36,4615.98,4616.92,9677463
2022-03-30,09:39:00,SP:SPX,4616.73,4618.18,4616.45,4617.11,7476905
2022-03-30,09:40:00,SP:SPX,4617.09,4619.07,4617.09,4617.59,7799493
2022-03-30,09:41:00,SP:SPX,4617.56,4619.89,4617.19,4617.19,7836735
2022-03-30,09:42:00,SP:SPX,4616.94,4617.48,4615.59,4617.13,6517475
2022-03-30,09:43:00,SP:SPX,4617.11,4619.05,4617.0,4618.33,7182526
2022-03-30,09:44:00,SP:SPX,4618.2,4618.99,4617.15,4617.72,7247961
2022-03-30,09:45:00,SP:SPX,4617.81,4619.1,4616.06,4616.06,7756521
2022-03-30,09:46:00,SP:SPX,4615.86,4616.08,4614.44,4615.19,7396558
2022-03-30,09:47:00,SP:SPX,4615.19,4616.65,4614.59,4616.46,6603513
2022-03-30,09:48:00,SP:SPX,4616.38,4619.96,4616.37,4619.8,8214975
2022-03-30,09:49:00,SP:SPX,4619.94,4621.99,4619.38,4621.83,7139657
2022-03-30,09:50:00,SP:SPX,4621.91,4623.41,4621.46,4621.53,6584930
2022-03-30,09:51:00,SP:SPX,4621.61,4622.97,4621.47,4622.48,6475087
2022-03-30,09:52:00,SP:SPX,4622.47,4622.47,4620.52,4621.39,6551731
2022-03-30,09:53:00,SP:SPX,4621.43,4622.98,4620.49,4621.22,7485802
2022-03-30,09:54:00,SP:SPX,4621.57,4622.13,4620.04,4621.65,7226967
2022-03-30,09:55:00,SP:SPX,4621.84,4621.84,4619.72,4620.35,7239815
2022-03-30,09:56:00,SP:SPX,4620.4,4621.12,4619.23,4620.99,5859694
2022-03-30,09:57:00,SP:SPX,4620.99,4622.2,4620.47,4621.3,5858134
2022-03-30,09:58:00,SP:SPX,4621.51,4622.68,4620.84,4622.58,4962240
2022-03-30,09:59:00,SP:SPX,4622.66,4625.51,4622.25,4625.07,5895510
2022-03-30,10:00:00,SP:SPX,4625.05,4627.36,4625.01,4625.14,8398790
2022-03-30,10:01:00,SP:SPX,4625.13,4627.77,4624.76,4627.11,5582720
2022-03-30,10:02:00,SP:SPX,4627.19,4627.52,4623.47,4623.57,5321410
2022-03-30,10:03:00,SP:SPX,4623.72,4625.31,4623.25,4624.79,5510490
2022-03-30,10:04:00,SP:SPX,4624.87,4625.45,4624.76,4624.98,4032310
2022-03-30,10:05:00,SP:SPX,4624.97,4625.89,4624.53,4624.53,5226580
2022-03-30,10:06:00,SP:SPX,4624.61,4624.61,4621.42,4621.42,7091740
2022-03-30,10:07:00,SP:SPX,4621.32,4621.88,4620.69,4620.88,5607760
2022-03-30,10:08:00,SP:SPX,4620.81,4620.96,4620.12,4620.15,5247130
2022-03-30,10:09:00,SP:SPX,4620.11,4621.12,4619.62,4619.84,5604260
2022-03-30,10:10:00,SP:SPX,4619.93,4621.88,4619.93,4621.54,6329810
2022-03-30,10:11:00,SP:SPX,4621.67,4622.75,4621.65,4621.73,5118280
2022-03-30,10:12:00,SP:SPX,4621.71,4622.41,4621.58,4621.74,4713100
2022-03-30,10:13:00,SP:SPX,4621.77,4622.8,4621.3,4622.8,4450540
2022-03-30,10:14:00,SP:SPX,4622.77,4625.51,4622.77,4625.43,5910430
2022-03-30,10:15:00,SP:SPX,4625.46,4625.92,4623.58,4623.99,6309960
2022-03-30,10:16:00,SP:SPX,4624.06,4624.64,4623.5,4623.79,4854090
