date,time,open,high,low,close,volume
2021-10-25,03:00:00,15382.5,15385,15361.75,15370,5327
2021-10-25,04:00:00,15370.25,15391.75,15366.25,15372.5,5716
2021-10-25,05:00:00,15372.75,15382,15368.5,15373.5,2811
2021-10-25,06:00:00,15373.25,15384.25,15372.25,15379,3169
2021-10-25,07:00:00,15378.75,15393,15354.5,15390,8665
2021-10-25,08:00:00,15390,15396.25,15374.75,15383,9724
2021-10-25,09:00:00,15383,15434,15322.25,15390.5,84584
2021-10-25,10:00:00,15390.75,15420,15377.5,15408.75,64149
2021-10-25,11:00:00,15408.5,15440.5,15392.75,15436.5,44863
2021-10-25,12:00:00,15436.75,15505.5,15433.75,15496.25,41911
2021-10-25,13:00:00,15496.25,15507,15489,15490.25,25999
2021-10-25,14:00:00,15490.5,15541.25,15486.75,15517.5,46531
2021-10-25,15:00:00,15517.5,15521.75,15479,15501.25,49525
2021-10-25,16:00:00,15501.25,15546,15451,15543.75,23253
2021-10-25,18:00:00,15543,15543,15524.25,15527,2949
2021-10-25,19:00:00,15526.75,15542.25,15524.25,15539,2915
2021-10-25,20:00:00,15539.75,15573.75,15538.5,15567.25,6874
2021-10-25,21:00:00,15567.75,15583.5,15564.25,15566.5,5131
2021-10-25,22:00:00,15566.25,15576.25,15561.5,15574,2743
2021-10-25,23:00:00,15573.75,15575.25,15562.75,15567.5,1534
2021-10-26,00:00:00,15567.25,15580,15566.25,15575,2124
2021-10-26,01:00:00,15575.5,15580.75,15567,15568,2799
2021-10-26,02:00:00,15568,15591.25,15567,15582.5,4182
2021-10-26,03:00:00,15582.25,15604.75,15568.25,15602,10969
2021-10-26,04:00:00,15601.25,15612.25,15589.5,15597.5,8762
2021-10-26,05:00:00,15597.25,15603,15590.75,15598.75,4793
2021-10-26,06:00:00,15599,15601.75,15575.25,15584.25,7381
2021-10-26,07:00:00,15584.25,15595.5,15581,15587.25,6255
2021-10-26,08:00:00,15587.25,15595.75,15576.75,15587,8244
2021-10-26,09:00:00,15587,15658.5,15580,15639,87909
2021-10-26,10:00:00,15639.75,15701,15634.75,15668.75,81146
2021-10-26,11:00:00,15669.25,15678.25,15583.5,15590.25,77285
2021-10-26,12:00:00,15590.25,15601.75,15503,15537.25,81444
2021-10-26,13:00:00,15536.75,15585,15519.25,15559.25,56948
2021-10-26,14:00:00,15559.5,15582.5,15548,15576.75,36188
2021-10-26,15:00:00,15577,15594.25,15538,15545,56433
2021-10-26,16:00:00,15545,15556.5,15517,15522.75,20421
2021-10-26,18:00:00,15532.25,15571.75,15529.75,15563.5,4923
2021-10-26,19:00:00,15562.5,15570.5,15551.5,15560.5,2952
2021-10-26,20:00:00,15560.25,15567.75,15532.5,15535.25,5093
2021-10-26,21:00:00,15534.5,15544.25,15520.25,15527.75,5415
2021-10-26,22:00:00,15527.5,15541.5,15527,15533.25,3631
2021-10-26,23:00:00,15533.5,15541.5,15533,15537.5,2907
2021-10-27,00:00:00,15537.75,15548,15536,15547.5,1740
2021-10-27,01:00:00,15547.25,15570.75,15547,15570.25,3884
2021-10-27,02:00:00,15570.5,15576.5,15562.25,15566.5,3283
2021-10-27,03:00:00,15567,15592.75,15566.25,15574.75,6553
2021-10-27,04:00:00,15575,15587,15551.5,15553.5,5841
2021-10-27,05:00:00,15553.25,15554,15517.5,15521.75,9935
2021-10-27,06:00:00,15521.25,15538.25,15507.25,15516.5,7848
2021-10-27,07:00:00,15516.25,15538.25,15511.5,15513.5,10434
2021-10-27,08:00:00,15513.5,15574.75,15513.5,15565,15849
2021-10-27,09:00:00,15564.75,15645.75,15558.75,15642,86738
2021-10-27,10:00:00,15642.25,15660.25,15562.25,15619.5,100758
2021-10-27,11:00:00,15619,15663.5,15612.75,15654.75,52231
2021-10-27,12:00:00,15655,15686,15651,15676.5,39633
2021-10-27,13:00:00,15676.5,15717.5,15673,15710.5,37534
2021-10-27,14:00:00,15710.5,15715.25,15682,15682,27591
2021-10-27,15:00:00,15682,15688,15582,15585,81721
2021-10-27,16:00:00,15584.75,15602.5,15581.5,15593,13036
2021-10-27,18:00:00,15595,15618,15595,15615.25,3773
2021-10-27,19:00:00,15615.75,15630.75,15611.75,15626,3560
2021-10-27,20:00:00,15626.5,15629.5,15608.25,15620.5,3841
2021-10-27,21:00:00,15620.5,15626.5,15609,15617.5,3205
2021-10-27,22:00:00,15617.75,15623,15596.5,15610,3610
2021-10-27,23:00:00,15610,15617.25,15606.75,15615.25,1765
2021-10-28,00:00:00,15615.25,15623.5,15610.5,15622,1618
2021-10-28,01:00:00,15621.75,15628.5,15611.5,15613,2452
2021-10-28,02:00:00,15614,15624.75,15592.5,15596.25,4621
2021-10-28,03:00:00,15596.75,15638,15591.75,15634.5,8015
2021-10-28,04:00:00,15635.25,15664,15620,15659.25,8531
2021-10-28,05:00:00,15659.25,15659.5,15637.5,15647.75,4735
2021-10-28,06:00:00,15647.75,15674,15643.5,15672.5,5656
2021-10-28,07:00:00,15672.5,15689,15665,15669,8956
2021-10-28,08:00:00,15669.25,15687.5,15651.5,15665,14723
2021-10-28,09:00:00,15665.25,15693,15635.5,15664.5,85202
2021-10-28,10:00:00,15664.5,15747.5,15655.25,15712.75,91015
2021-10-28,11:00:00,15712.75,15753.5,15705.75,15722.5,50405
2021-10-28,12:00:00,15722.75,15751.5,15687,15700.5,39543
2021-10-28,13:00:00,15700.5,15738,15695.75,15729.5,28705
2021-10-28,14:00:00,15729.5,15759,15728.25,15741.25,30418
2021-10-28,15:00:00,15741,15772,15715.75,15761.5,57643
2021-10-28,16:00:00,15761.5,15777,15625.75,15670,31617
2021-10-28,18:00:00,15679.75,15692,15667,15672.75,5298
2021-10-28,19:00:00,15672.25,15678.25,15665.75,15672.5,3696
2021-10-28,20:00:00,15672,15679.5,15656.5,15659.75,4399
2021-10-28,21:00:00,15660.5,15665.75,15644,15648.75,4627
2021-10-28,22:00:00,15648.25,15663.25,15646.75,15660.75,2814
2021-10-28,23:00:00,15660.75,15676.5,15656.75,15670,3174
2021-10-29,00:00:00,15669.75,15670.5,15641,15650.75,3974
2021-10-29,01:00:00,15650.75,15651.5,15633,15641,5499
2021-10-29,02:00:00,15641,15651,15620.5,15639.5,6516
2021-10-29,03:00:00,15640,15661.75,15618,15653.5,9605
2021-10-29,04:00:00,15653,15653,15628,15636.25,6939
2021-10-29,05:00:00,15636,15644.25,15619,15628.75,6010
2021-10-29,06:00:00,15628.25,15637,15595.5,15623,10666
2021-10-29,07:00:00,15622.75,15646,15616.25,15634,7938
2021-10-29,08:00:00,15634,15654.75,15608.75,15625.5,19005
2021-10-29,09:00:00,15625,15699.5,15615.25,15683,77668
2021-10-29,10:00:00,15682.75,15707,15667.5,15691.75,68407
2021-10-29,11:00:00,15692.25,15746.75,15689.75,15737.25,48348
2021-10-29,12:00:00,15737,15794,15733,15784,43989
2021-10-29,13:00:00,15784,15808.75,15772.5,15783.5,27626
2021-10-29,14:00:00,15783.5,15796.5,15758.75,15786.75,35082
2021-10-29,15:00:00,15786.5,15846.75,15771.5,15840.25,64109
2021-10-29,16:00:00,15839.5,15864.75,15833.5,15864,14857
2021-10-31,18:00:00,15885.25,15898.25,15871,15873.75,6029
2021-10-31,19:00:00,15873.5,15888.5,15855,15879.75,3767
2021-10-31,20:00:00,15882.25,15909,15877,15898.5,5038
2021-10-31,21:00:00,15898,15898.5,15867.75,15877.25,3703
2021-10-31,22:00:00,15877.25,15879.75,15869.75,15879,1857
2021-10-31,23:00:00,15878.75,15879.25,15870.5,15872,1223
2021-11-01,00:00:00,15871.75,15878.5,15870,15876.25,1289
2021-11-01,01:00:00,15876.25,15891.5,15876.25,15880.75,2538
2021-11-01,02:00:00,15881.25,15881.75,15858,15870,2756
2021-11-01,03:00:00,15869.25,15883,15869,15871.5,2907
2021-11-01,04:00:00,15872,15903.75,15871.5,15902.25,6509
2021-11-01,05:00:00,15902.75,15913.25,15893.75,15898.5,3783
2021-11-01,06:00:00,15898.5,15908,15891.5,15907,2586
2021-11-01,07:00:00,15907,15914.75,15896,15897.5,4518
2021-11-01,08:00:00,15897.5,15899.75,15858,15867,10041
2021-11-01,09:00:00,15867.5,15868.5,15797.75,15804.25,79806
2021-11-01,10:00:00,15805,15829.25,15768.5,15808,79079
2021-11-01,11:00:00,15807.75,15861.5,15805.75,15860.5,40998
2021-11-01,12:00:00,15861,15866.25,15847,15860.25,24292
2021-11-01,13:00:00,15860.25,15871.75,15807.25,15819.75,36388
2021-11-01,14:00:00,15819.25,15830,15789,15825.5,33659
2021-11-01,15:00:00,15825.75,15899,15821.5,15893.75,44542
2021-11-01,16:00:00,15893.5,15895.25,15873.75,15887.75,9517
2021-11-01,18:00:00,15891,15894.25,15875.5,15890.75,2633
2021-11-01,19:00:00,15891,15891.25,15875.25,15876.5,2321
2021-11-01,20:00:00,15876.75,15881.75,15867,15877.5,2674
2021-11-01,21:00:00,15878,15889.25,15861,15866.5,3605
2021-11-01,22:00:00,15866.75,15871.5,15855.25,15859.25,2470
2021-11-01,23:00:00,15860,15864,15849.5,15863.5,2753
2021-11-02,00:00:00,15863.75,15874.25,15863,15869.5,1904
2021-11-02,01:00:00,15869.5,15897,15862.75,15892.75,3826
2021-11-02,02:00:00,15892.5,15897,15879.75,15890.75,3255
2021-11-02,03:00:00,15891,15895.5,15878,15882.75,3258
2021-11-02,04:00:00,15882.25,15885.75,15861,15863.25,5408
2021-11-02,05:00:00,15863.25,15870.75,15851.75,15863.25,5635
2021-11-02,06:00:00,15863.25,15871.25,15857.5,15866,3482
2021-11-02,07:00:00,15865.75,15877,15857.75,15866.25,4843
2021-11-02,08:00:00,15865.75,15885,15861,15868.5,7214
2021-11-02,09:00:00,15868.5,15968.25,15864,15955.75,72740
2021-11-02,10:00:00,15956,15962.25,15894.5,15951,77280
2021-11-02,11:00:00,15950.75,15980.25,15933.5,15939.25,50117
2021-11-02,12:00:00,15939.5,15957.75,15912,15953.75,39394
2021-11-02,13:00:00,15954,15959.25,15923.25,15937.5,29422
2021-11-02,14:00:00,15937.5,15951.75,15905.25,15949.5,35432
2021-11-02,15:00:00,15949.5,15978.75,15941.25,15962,49352
2021-11-02,16:00:00,15962.25,15962.75,15952.25,15959.25,7126
2021-11-02,18:00:00,15957.75,15957.75,15941,15943.75,2347
2021-11-02,19:00:00,15944,15949,15942,15943,1087
2021-11-02,20:00:00,15942.5,15956.75,15937.75,15954.25,1891
2021-11-02,21:00:00,15954.5,15976.5,15953.5,15963.5,3149
2021-11-02,22:00:00,15963.5,15964,15954,15960.75,2055
2021-11-02,23:00:00,15960.5,15968,15957.75,15958.75,1482
2021-11-03,00:00:00,15958.5,15966,15955,15960.25,1188
2021-11-03,01:00:00,15959.75,15961.5,15951.25,15952.5,1888
2021-11-03,02:00:00,15953,15963.75,15952.75,15958.25,1332
2021-11-03,03:00:00,15957.5,15968.5,15953,15958.75,2621
2021-11-03,04:00:00,15958.25,15978,15956.25,15970,4692
2021-11-03,05:00:00,15969.25,15987.25,15969.25,15978,3546
2021-11-03,06:00:00,15978,15984.25,15962.25,15971,4236
2021-11-03,07:00:00,15970.5,15987,15965.75,15983.5,4682
2021-11-03,08:00:00,15983.5,15989.75,15968,15977.75,7001
2021-11-03,09:00:00,15978,15997.25,15943.25,15970.75,69670
2021-11-03,10:00:00,15970.75,15975.5,15935.25,15959.5,64434
2021-11-03,11:00:00,15959.5,15984.5,15941.75,15982.25,38345
2021-11-03,12:00:00,15982,15986.25,15967.5,15976.25,25642
2021-11-03,13:00:00,15976.25,15989.25,15964.5,15968.5,19125
2021-11-03,14:00:00,15968.5,16089,15955.5,16082.75,103604
2021-11-03,15:00:00,16083,16145.75,16071.25,16129.75,69083
2021-11-03,16:00:00,16129.75,16133.75,16122,16130.5,10977
2021-11-03,18:00:00,16129.5,16159,16129.5,16156.5,3490
2021-11-03,19:00:00,16156.5,16187,16156.25,16186,5499
2021-11-03,20:00:00,16185,16185.25,16165.5,16174.75,3438
2021-11-03,21:00:00,16174.75,16174.75,16152.5,16156,3149
2021-11-03,22:00:00,16156.5,16168.25,16153.5,16166.25,2164
2021-11-03,23:00:00,16166.25,16166.5,16155.5,16157.75,1177
2021-11-04,00:00:00,16157,16166.75,16156.25,16161.5,1161
2021-11-04,01:00:00,16161.75,16173.5,16158.25,16161.75,1959
2021-11-04,02:00:00,16161.75,16172.75,16157.5,16167.5,1990
2021-11-04,03:00:00,16168,16176,16166.5,16171.5,1978
2021-11-04,04:00:00,16171.75,16216,16170.5,16188,10584
2021-11-04,05:00:00,16187.5,16197.75,16184.75,16193,3645
2021-11-04,06:00:00,16192.25,16205.75,16188.25,16202.75,3302
2021-11-04,07:00:00,16202.5,16203.25,16183.25,16189.75,5019
2021-11-04,08:00:00,16190.25,16202.75,16171.5,16185.25,10067
2021-11-04,09:00:00,16185,16252,16157,16246,73199
2021-11-04,10:00:00,16246.25,16331.5,16236.25,16313,80165
2021-11-04,11:00:00,16313.25,16315.5,16243.25,16296.75,76801
2021-11-04,12:00:00,16297,16325.75,16288,16304.5,49408
2021-11-04,13:00:00,16305,16354,16284,16349.5,40903
2021-11-04,14:00:00,16349,16376,16315,16329.25,48517
2021-11-04,15:00:00,16328.75,16346.75,16293.25,16335,77642
2021-11-04,16:00:00,16335,16344,16321.5,16338.25,11250
2021-11-04,18:00:00,16335,16352.25,16319.5,16341.5,2946
2021-11-04,19:00:00,16341.75,16342,16326.25,16340,2645
2021-11-04,20:00:00,16340,16341.75,16312.25,16326.5,3504
2021-11-04,21:00:00,16326.5,16332.25,16315.5,16321.25,2821
2021-11-04,22:00:00,16321,16332.5,16317.75,16328,1400
2021-11-04,23:00:00,16328.5,16336.25,16325.25,16335.75,1154
2021-11-05,00:00:00,16335,16346.5,16333.5,16341.5,1651
2021-11-05,01:00:00,16340.75,16343.75,16335.5,16342.75,1238
2021-11-05,02:00:00,16342.75,16347,16329.25,16333,1623
2021-11-05,03:00:00,16333.5,16333.5,16302,16317,4640
2021-11-05,04:00:00,16317,16354,16316.5,16349.75,5919
2021-11-05,05:00:00,16349.75,16412,16349.75,16406,7614
2021-11-05,06:00:00,16406,16423.75,16397.5,16399.5,7562
2021-11-05,07:00:00,16399.25,16404.25,16344.75,16362,11682
2021-11-05,08:00:00,16362.5,16397.75,16330,16380.75,20229
2021-11-05,09:00:00,16380.25,16448.5,16374.75,16416.75,85955
2021-11-05,10:00:00,16416.5,16444,16395.75,16427,73558
2021-11-05,11:00:00,16427.25,16448.25,16405.5,16428.5,48921
2021-11-05,12:00:00,16429.25,16439.5,16367,16382,44655
2021-11-05,13:00:00,16381.75,16387.75,16292,16356,77615
2021-11-05,14:00:00,16356.25,16377.75,16338.75,16368.5,40988
2021-11-05,15:00:00,16368.25,16378.25,16330.5,16351.25,62295
2021-11-05,16:00:00,16351.5,16353.5,16334.25,16344.75,9542
2021-11-07,18:00:00,16293,16334.75,16256,16312.5,8724
2021-11-07,19:00:00,16312.5,16317.75,16287.5,16297.25,4550
2021-11-07,20:00:00,16297.25,16313.75,16277.5,16284.75,5628
2021-11-07,21:00:00,16284.25,16292,16272.25,16282.75,3307
2021-11-07,22:00:00,16283,16290,16280,16285,1597
2021-11-07,23:00:00,16285,16296.5,16282.5,16286.5,1532
2021-11-08,00:00:00,16287,16316.75,16284,16310.75,3616
2021-11-08,01:00:00,16311.25,16315.75,16285.5,16293,2827
2021-11-08,02:00:00,16292,16311.5,16289.25,16298.5,2977
2021-11-08,03:00:00,16299.75,16337.25,16298.5,16333.25,6778
2021-11-08,04:00:00,16333,16340,16326,16334,5339
2021-11-08,05:00:00,16334,16356,16332.5,16344,4207
2021-11-08,06:00:00,16344.25,16362.5,16344,16353.5,2882
2021-11-08,07:00:00,16353.5,16360.25,16336,16342.5,5512
2021-11-08,08:00:00,16342.5,16358.5,16339,16354.75,6808
2021-11-08,09:00:00,16355,16394,16317.25,16337.75,74256
2021-11-08,10:00:00,16338,16362,16302.5,16337,74071
2021-11-08,11:00:00,16337,16367.75,16316,16333.5,52757
2021-11-08,12:00:00,16334,16347.75,16312,16344.5,33501
2021-11-08,13:00:00,16344.25,16366.75,16336.75,16359.25,27215
2021-11-08,14:00:00,16359,16383.5,16340.75,16367.5,28279
2021-11-08,15:00:00,16367.75,16368.25,16306,16329.25,45131
2021-11-08,16:00:00,16329.5,16332.75,16302.5,16322.75,10474
2021-11-08,18:00:00,16315.5,16323,16304,16310.5,3146
2021-11-08,19:00:00,16310.25,16314.25,16284.25,16288.5,4663
2021-11-08,20:00:00,16287.75,16298.25,16282.5,16297.25,2964
2021-11-08,21:00:00,16297.25,16310.5,16294,16306.5,2483
2021-11-08,22:00:00,16306.25,16309.25,16293.75,16298.75,1822
2021-11-08,23:00:00,16299.5,16305.75,16295,16300.75,1170
2021-11-09,00:00:00,16300.25,16320.75,16300.25,16319,2247
2021-11-09,01:00:00,16319.5,16328.5,16315,16318.5,1855
2021-11-09,02:00:00,16318.75,16325.75,16307.5,16314,1932
2021-11-09,03:00:00,16314.25,16342.75,16302,16339.5,6298
2021-11-09,04:00:00,16339,16354.75,16336,16350.5,3519
2021-11-09,05:00:00,16351,16364,16350.25,16361.75,2967
2021-11-09,06:00:00,16362,16373,16354.5,16356.5,4099
2021-11-09,07:00:00,16356,16367,16334.25,16343,6687
2021-11-09,08:00:00,16343,16387.75,16338.5,16376,11334
2021-11-09,09:00:00,16375.5,16391.75,16197.75,16226,93524
2021-11-09,10:00:00,16225.25,16286.5,16189.5,16251,114498
2021-11-09,11:00:00,16250.75,16276.75,16210.5,16235.75,66874
2021-11-09,12:00:00,16236,16244.75,16185,16209.5,63661
2021-11-09,13:00:00,16209,16231,16160,16169,49143
2021-11-09,14:00:00,16169,16233.25,16162.75,16217.75,45494
2021-11-09,15:00:00,16218,16227,16185.25,16217.5,56050
2021-11-09,16:00:00,16217.5,16223.5,16193.75,16197.25,8366
2021-11-09,18:00:00,16201.25,16201.25,16180,16186,2240
2021-11-09,19:00:00,16185.25,16200.75,16175.25,16177.5,3388
2021-11-09,20:00:00,16178,16186.5,16163.75,16175.25,4037
2021-11-09,21:00:00,16175.5,16177.25,16143,16144,4576
2021-11-09,22:00:00,16144,16153,16132.5,16147,4465
2021-11-09,23:00:00,16147.5,16160,16142.25,16158.75,2392
2021-11-10,00:00:00,16158,16173.75,16156.5,16167,3220
2021-11-10,01:00:00,16167,16218.5,16163,16207.75,4849
2021-11-10,02:00:00,16208,16243,16203,16235.5,5389
2021-11-10,03:00:00,16235.5,16242,16199,16201,6036
2021-11-10,04:00:00,16201.25,16212.75,16172.75,16197,7241
2021-11-10,05:00:00,16197.5,16202,16132.5,16151,9151
2021-11-10,06:00:00,16149.75,16159.75,16112.25,16125.75,8339
2021-11-10,07:00:00,16126,16149.75,16121.5,16133,8074
2021-11-10,08:00:00,16132.75,16162.5,16081.5,16104.25,31949
2021-11-10,09:00:00,16104.75,16179.25,16041.75,16172.5,94317
2021-11-10,10:00:00,16172.75,16221,16152.5,16164,86466
2021-11-10,11:00:00,16164,16195.25,16114.25,16154.25,57386
2021-11-10,12:00:00,16154,16162.75,16097,16128,39577
2021-11-10,13:00:00,16127.75,16133,16006,16020.25,84163
2021-11-10,14:00:00,16020,16030,15896.5,15925,90122
2021-11-10,15:00:00,15924.75,16007.75,15916.5,15978,82648
2021-11-10,16:00:00,15978,15990,15958.5,15986.25,11843
2021-11-10,18:00:00,15989,15996.25,15976,15990.5,4708
2021-11-10,19:00:00,15991,16028.5,15988.75,16020,6693
2021-11-10,20:00:00,16019.5,16042.5,16000.25,16041.5,5859
2021-11-10,21:00:00,16041.75,16045,16019,16025.25,3498
2021-11-10,22:00:00,16024.5,16028.5,16002,16006.5,3016
2021-11-10,23:00:00,16007,16010,15980.25,15998.25,4759
2021-11-11,00:00:00,15998.75,16025.75,15990.5,16018.25,4228
2021-11-11,01:00:00,16017.75,16028.5,16010.5,16021.5,2854
2021-11-11,02:00:00,16021.5,16041.25,16018,16022.5,4842
2021-11-11,03:00:00,16023.25,16034.75,15996.5,16026.5,8592
2021-11-11,04:00:00,16026.75,16087.5,16026.75,16082,10050
2021-11-11,05:00:00,16082.25,16095.5,16055.25,16075.5,6097
2021-11-11,06:00:00,16075.75,16089.5,16070.5,16085.75,4295
2021-11-11,07:00:00,16085.25,16092.5,16071.75,16087,6027
2021-11-11,08:00:00,16087.25,16114,16080.25,16108.25,9380
2021-11-11,09:00:00,16109,16111.75,16053.25,16094.75,73380
2021-11-11,10:00:00,16095,16099.75,16038.5,16075,82825
2021-11-11,11:00:00,16075.25,16097,16053,16074.5,39763
2021-11-11,12:00:00,16074.75,16079.5,16023.5,16053.25,40115
2021-11-11,13:00:00,16053,16059,16025.25,16053.75,26376
2021-11-11,14:00:00,16053.75,16078.75,16035.25,16039.75,26727
2021-11-11,15:00:00,16038.25,16046.5,16004.25,16022.5,50074
2021-11-11,16:00:00,16022.5,16038.75,16019,16036.25,7097
2021-11-11,18:00:00,16043.75,16065.5,16036.25,16064.75,2234
2021-11-11,19:00:00,16064.5,16093.75,16063.75,16078.25,5244
2021-11-11,20:00:00,16078,16091.5,16073.75,16086.75,2849
2021-11-11,21:00:00,16086.75,16090.25,16057.5,16061.5,4442
2021-11-11,22:00:00,16061.25,16065,16045,16057.5,2491
2021-11-11,23:00:00,16057.25,16067.75,16052.5,16055,1626
2021-11-12,00:00:00,16055,16066,16044.25,16064.25,2238
2021-11-12,01:00:00,16064.25,16066.75,16032,16039.25,3189
2021-11-12,02:00:00,16038.5,16061,16038.5,16050.5,3442
2021-11-12,03:00:00,16050,16078.5,16043,16069.25,6429
2021-11-12,04:00:00,16069.75,16073.75,16037.25,16046,5362
2021-11-12,05:00:00,16045.5,16067,16041.5,16059.25,3161
2021-11-12,06:00:00,16059.25,16072,16049.75,16066,3353
2021-11-12,07:00:00,16065.5,16069,16052.75,16055,3454
2021-11-12,08:00:00,16055.5,16070.5,16050.25,16065,6197
2021-11-12,09:00:00,16065.25,16089.5,16001.75,16020.25,73480
2021-11-12,10:00:00,16020.5,16112.5,16020,16108.75,72972
2021-11-12,11:00:00,16108.25,16199,16102.5,16190.25,67871
2021-11-12,12:00:00,16190.25,16200,16168.25,16174,28105
2021-11-12,13:00:00,16174.5,16194.75,16156,16186.5,26391
2021-11-12,14:00:00,16186.75,16194,16157.25,16173.25,22644
2021-11-12,15:00:00,16173.25,16213.25,16168,16189.75,57000
2021-11-12,16:00:00,16189.5,16208.75,16188.5,16200,12147
2021-11-14,18:00:00,16212.25,16241,16210.25,16226.25,5973
2021-11-14,19:00:00,16227,16241,16225,16232.25,3820
2021-11-14,20:00:00,16232.75,16235.75,16226,16231.75,2793
2021-11-14,21:00:00,16232,16235.5,16223,16224,2370
2021-11-14,22:00:00,16223.25,16224,16211,16217.5,2675
2021-11-14,23:00:00,16217,16223,16205.5,16215,2060
2021-11-15,00:00:00,16214.5,16233.25,16214.5,16229.75,2300
2021-11-15,01:00:00,16229.75,16235.5,16216,16222.5,2622
2021-11-15,02:00:00,16222.5,16224,16212.25,16220.5,2031
2021-11-15,03:00:00,16220.75,16235.25,16212.5,16235,4640
2021-11-15,04:00:00,16234.5,16239,16209.25,16222.5,4580
2021-11-15,05:00:00,16222.5,16237,16221.5,16229.25,3555
2021-11-15,06:00:00,16229,16236.75,16220.25,16234.5,2793
2021-11-15,07:00:00,16234.75,16236.5,16221.75,16232.75,3767
2021-11-15,08:00:00,16232.25,16276.5,16232,16257.75,13098
2021-11-15,09:00:00,16258.5,16262.5,16188.25,16229,77462
2021-11-15,10:00:00,16229.25,16231,16146.5,16170.75,86531
2021-11-15,11:00:00,16171,16194,16093,16126.75,70045
2021-11-15,12:00:00,16126.25,16150.25,16082.25,16137,51226
2021-11-15,13:00:00,16136.25,16161.75,16127.5,16130.5,30981
2021-11-15,14:00:00,16130.75,16179.75,16120.5,16175,35498
2021-11-15,15:00:00,16175,16195,16158.25,16188.25,58375
2021-11-15,16:00:00,16188.25,16199.25,16182.75,16196.25,9671
2021-11-15,18:00:00,16198.5,16199.75,16185,16189.75,2261
2021-11-15,19:00:00,16190.25,16199.5,16178.25,16193.25,3825
2021-11-15,20:00:00,16193.5,16225.75,16191.5,16219.75,4812
2021-11-15,21:00:00,16220,16221.25,16210.25,16212.75,1917
2021-11-15,22:00:00,16213.5,16220,16211.25,16216.25,1311
2021-11-15,23:00:00,16216,16216.5,16185.5,16190.5,3087
2021-11-16,00:00:00,16190.5,16197,16171.25,16184,3005
2021-11-16,01:00:00,16184.25,16194.25,16177.75,16189.25,2943
2021-11-16,02:00:00,16188.75,16203,16184,16197,3143
2021-11-16,03:00:00,16197.5,16205.25,16166.25,16169.25,6066
2021-11-16,04:00:00,16170.25,16183.75,16169.25,16178,4120
2021-11-16,05:00:00,16177.5,16179,16151.25,16166,5178
2021-11-16,06:00:00,16165.75,16203.75,16157.75,16200.5,6239
2021-11-16,07:00:00,16200.5,16204.25,16176.25,16185.5,6172
2021-11-16,08:00:00,16185.75,16214.75,16163.75,16170,17165
2021-11-16,09:00:00,16169.75,16251.75,16142,16224.5,90685
2021-11-16,10:00:00,16224.5,16260,16194.75,16230.5,70515
